fake_year,id,date,precip,max_temp_degF,min_temp_degF,new,depth_in,timestamp,year,month,week,julian_day,winter_day,winter,daily_percent_rank,percentile_label
1991-04-01,19936,2010-04-01,0,54,32,0,73,2010-04-01T18:30:02Z,2010,4,13,91,-159,2009-2010,0.59375,Percentile: 59.4
1991-04-01,20296,2011-04-01,0.22,33,20,2,97,2011-04-01T18:30:02Z,2011,4,13,91,-159,2010-2011,0.875,Percentile: 87.5
1991-04-01,20655,2012-04-01,0,32,21,0,27,2012-04-01T18:30:01Z,2012,4,14,92,-158,2011-2012,0.015625,Percentile: 1.6
1991-04-01,21142,2013-04-01,0.5,35,20,2.5,81,2013-04-01T18:30:04Z,2013,4,13,91,-159,2012-2013,0.671875,Percentile: 67.2
1991-04-01,21501,2014-04-01,0,28,16,0,86,2014-04-01T19:30:02Z,2014,4,13,91,-159,2013-2014,0.765625,Percentile: 76.6
1991-04-01,21860,2015-04-01,0,18,7,0,88,2015-04-01T18:30:02Z,2015,4,13,91,-159,2014-2015,0.78125,Percentile: 78.1
1991-04-01,22216,2016-04-01,0.72,50,43,0,27,2016-04-01T19:30:05Z,2016,4,14,92,-158,2015-2016,0.015625,Percentile: 1.6
1991-04-01,22561,2017-04-01,0.69,27,19,3.9,102,2017-04-01T18:30:02Z,2017,4,13,91,-159,2016-2017,0.921875,Percentile: 92.2
1991-04-01,22915,2018-04-01,0.05,33,19,0,80,2019-01-04T18:39:05Z,2018,4,13,91,-159,2017-2018,0.65625,Percentile: 65.6
1991-04-01,23241,2019-04-01,0.22,27,9,4,118,2019-04-01T23:30:01Z,2019,4,13,91,-159,2018-2019,0.96875,Percentile: 96.9
1991-04-01,23944,2021-04-01,0.53,48,17,6,37,2021-04-01T23:30:01Z,2021,4,13,91,-159,2020-2021,0.0625,Percentile: 6.2
1991-04-01,24321,2022-04-01,0,51,24,NA,50,2022-04-01T18:30:02Z,2022,4,13,91,-159,2021-2022,0.234375,Percentile: 23.4
1991-04-02,519,1956-04-02,0,39,15,0,48,2002-10-10T12:46:18Z,1956,4,14,93,-157,1955-1956,0.16129032258064516,Percentile: 16.1
1991-04-02,884,1957-04-02,0.46,40,18,0,18,2002-10-10T12:46:18Z,1957,4,14,92,-158,1956-1957,0,Percentile: 0
1991-04-02,1249,1958-04-02,0.14,27,19,1,48,2002-10-10T12:46:18Z,1958,4,14,92,-158,1957-1958,0.16129032258064516,Percentile: 16.1
1991-04-02,1614,1959-04-02,0.02,47,34,0,56,2002-10-10T12:46:18Z,1959,4,14,92,-158,1958-1959,0.3225806451612903,Percentile: 32.3
1991-04-02,1980,1960-04-02,0,34,26,0,48,2002-10-10T12:46:18Z,1960,4,14,93,-157,1959-1960,0.16129032258064516,Percentile: 16.1
1991-04-02,2345,1961-04-02,0.19,26,17,1,29,2002-10-10T12:46:18Z,1961,4,14,92,-158,1960-1961,0.04838709677419355,Percentile: 4.8
1991-04-02,2710,1962-04-02,0.25,34,15,3,51,2002-10-10T12:46:18Z,1962,4,14,92,-158,1961-1962,0.25806451612903225,Percentile: 25.8
1991-04-02,3075,1963-04-02,0.01,43,31,0,30,2002-10-10T12:46:18Z,1963,4,14,92,-158,1962-1963,0.06451612903225806,Percentile: 6.5
1991-04-02,3410,1964-04-02,0,22,6,0,39,2002-10-10T12:46:18Z,1964,4,14,93,-157,1963-1964,0.0967741935483871,Percentile: 9.7
1991-04-02,3745,1965-04-02,0,21,10,0,49,2002-10-10T12:46:18Z,1965,4,14,92,-158,1964-1965,0.22580645161290322,Percentile: 22.6
1991-04-02,4110,1966-04-02,0.11,32,20,0.5,78,2002-10-10T12:46:18Z,1966,4,14,92,-158,1965-1966,0.6290322580645161,Percentile: 62.9
1991-04-02,4475,1967-04-02,0,54,35,0,42,2002-10-10T12:46:18Z,1967,4,14,92,-158,1966-1967,0.12903225806451613,Percentile: 12.9
1991-04-02,4841,1968-04-02,0,28,12,0,64,2002-10-10T12:46:18Z,1968,4,14,93,-157,1967-1968,0.46774193548387094,Percentile: 46.8
1991-04-02,5206,1969-04-02,1.63,28,15,10,149,2002-10-10T12:46:18Z,1969,4,14,92,-158,1968-1969,1,Percentile: 100
1991-04-02,5571,1970-04-02,0.83,27,19,6,100,2002-10-10T12:46:18Z,1970,4,14,92,-158,1969-1970,0.9193548387096774,Percentile: 91.9
1991-04-02,5936,1971-04-02,0.04,42,32,0,102,2002-10-10T12:46:18Z,1971,4,14,92,-158,1970-1971,0.9516129032258065,Percentile: 95.2
1991-04-02,6302,1972-04-02,0.28,35,22,3,95,2002-10-10T12:46:18Z,1972,4,14,93,-157,1971-1972,0.8548387096774194,Percentile: 85.5
1991-04-02,6667,1973-04-02,1.05,35,25,4,77,2002-10-10T12:46:18Z,1973,4,14,92,-158,1972-1973,0.6129032258064516,Percentile: 61.3
1991-04-02,7032,1974-04-02,0.34,NA,18,0,67,2002-10-10T12:46:18Z,1974,4,14,92,-158,1973-1974,0.5,Percentile: 50
1991-04-02,7397,1975-04-02,0,26,11,0,84,2002-10-10T12:46:18Z,1975,4,14,92,-158,1974-1975,0.7258064516129032,Percentile: 72.6
1991-04-02,7580,1976-04-02,0,37,24,0,59,2002-10-10T12:46:18Z,1976,4,14,93,-157,1975-1976,0.3870967741935484,Percentile: 38.7
1991-04-02,7945,1977-04-02,0,26,13,0,70,2002-10-10T12:46:18Z,1977,4,14,92,-158,1976-1977,0.5483870967741935,Percentile: 54.8
1991-04-02,8310,1978-04-02,0.11,38,7,1,99,2002-10-10T12:46:18Z,1978,4,14,92,-158,1977-1978,0.9032258064516129,Percentile: 90.3
1991-04-02,8675,1979-04-02,0.41,29,22,2,57,2002-10-10T12:46:18Z,1979,4,14,92,-158,1978-1979,0.3709677419354839,Percentile: 37.1
1991-04-02,9041,1980-04-02,0,39,29,0,48,2002-10-10T12:46:18Z,1980,4,14,93,-157,1979-1980,0.16129032258064516,Percentile: 16.1
1991-04-02,9406,1981-04-02,0.42,39,25,0,55,2002-10-10T12:46:18Z,1981,4,14,92,-158,1980-1981,0.3064516129032258,Percentile: 30.6
1991-04-02,9771,1982-04-02,0.14,20,10,1,106,2002-10-10T12:46:18Z,1982,4,14,92,-158,1981-1982,0.967741935483871,Percentile: 96.8
1991-04-02,10136,1983-04-02,0,35,15,0,52,2002-10-10T12:46:18Z,1983,4,14,92,-158,1982-1983,0.27419354838709675,Percentile: 27.4
1991-04-02,10502,1984-04-02,0,38,23,0,88,2002-10-10T12:46:18Z,1984,4,14,93,-157,1983-1984,0.7903225806451613,Percentile: 79
1991-04-02,10867,1985-04-02,0.62,24,19,7,86,2002-10-10T12:46:18Z,1985,4,14,92,-158,1984-1985,0.7580645161290323,Percentile: 75.8
1991-04-02,11232,1986-04-02,0.07,60,30,0,50,2002-10-10T12:46:18Z,1986,4,14,92,-158,1985-1986,0.24193548387096775,Percentile: 24.2
1991-04-02,11597,1987-04-02,0.04,28,11,0,66,2002-10-10T12:46:18Z,1987,4,14,92,-158,1986-1987,0.4838709677419355,Percentile: 48.4
1991-04-02,11963,1988-04-02,0,50,32,0,63,2002-10-10T12:46:18Z,1988,4,14,93,-157,1987-1988,0.45161290322580644,Percentile: 45.2
1991-04-02,12328,1989-04-02,0.02,30,15,0,62,2002-10-10T12:46:18Z,1989,4,14,92,-158,1988-1989,0.43548387096774194,Percentile: 43.5
1991-04-02,12693,1990-04-02,0.28,38,22,0,45,2002-10-10T12:46:18Z,1990,4,14,92,-158,1989-1990,0.14516129032258066,Percentile: 14.5
1991-04-02,13058,1991-04-02,0.37,26,22,4,53,2002-10-10T12:46:18Z,1991,4,14,92,-158,1990-1991,0.2903225806451613,Percentile: 29
1991-04-02,13424,1992-04-02,0.44,26,18,NA,71,2002-10-10T12:46:18Z,1992,4,14,93,-157,1991-1992,0.5806451612903226,Percentile: 58.1
1991-04-02,13789,1993-04-02,0.2,24,16,1.5,68,2002-10-10T12:46:18Z,1993,4,14,92,-158,1992-1993,0.5161290322580645,Percentile: 51.6
1991-04-02,14154,1994-04-02,0,27,9,0,91,2002-10-10T12:46:18Z,1994,4,14,92,-158,1993-1994,0.8387096774193549,Percentile: 83.9
1991-04-02,14519,1995-04-02,0,23,10,0,41,2002-10-10T12:46:18Z,1995,4,14,92,-158,1994-1995,0.11290322580645161,Percentile: 11.3
1991-04-02,14885,1996-04-02,0.26,43,17,2.5,89,2002-10-10T12:46:18Z,1996,4,14,93,-157,1995-1996,0.8225806451612904,Percentile: 82.3
1991-04-02,15250,1997-04-02,0,25,15,0,82,2002-10-10T12:46:18Z,1997,4,14,92,-158,1996-1997,0.6935483870967742,Percentile: 69.4
1991-04-02,15615,1998-04-02,0.6,47,30,0,61,2002-10-10T12:46:18Z,1998,4,14,92,-158,1997-1998,0.41935483870967744,Percentile: 41.9
1991-04-02,15980,1999-04-02,0.07,43,34,0,78,2002-10-10T12:46:18Z,1999,4,14,92,-158,1998-1999,0.6290322580645161,Percentile: 62.9
1991-04-02,17357,2003-04-02,0.1,28,14,0.8,71,2003-04-02T18:30:06Z,2003,4,14,92,-158,2002-2003,0.5806451612903226,Percentile: 58.1
1991-04-02,17715,2004-04-02,0.49,33,27,0.5,79,2004-04-02T18:30:06Z,2004,4,14,93,-157,2003-2004,0.6612903225806451,Percentile: 66.1
1991-04-02,18066,2005-04-02,0.62,34,28,2,69,2005-04-02T18:30:10Z,2005,4,14,92,-158,2004-2005,0.532258064516129,Percentile: 53.2
1991-04-02,18419,2006-04-02,0.23,34,18,0.02,56,2009-10-23T12:54:50Z,2006,4,14,92,-158,2005-2006,0.3225806451612903,Percentile: 32.3
1991-04-02,18780,2007-04-02,0.1,41,26,0,60,2007-04-02T18:30:15Z,2007,4,14,92,-158,2006-2007,0.4032258064516129,Percentile: 40.3
1991-04-02,19004,2008-04-02,0.02,45,9,0.02,96,2009-10-23T12:54:50Z,2008,4,14,93,-157,2007-2008,0.8709677419354839,Percentile: 87.1
1991-04-02,19363,2009-04-02,0.05,42,18,0,82,2009-04-02T18:30:01Z,2009,4,14,92,-158,2008-2009,0.6935483870967742,Percentile: 69.4
1991-04-02,19937,2010-04-02,0,65,46,0,70,2010-04-02T18:30:02Z,2010,4,14,92,-158,2009-2010,0.5483870967741935,Percentile: 54.8
1991-04-02,20297,2011-04-02,0.04,27,19,0.3,97,2011-04-02T18:30:02Z,2011,4,14,92,-158,2010-2011,0.8870967741935484,Percentile: 88.7
1991-04-02,20656,2012-04-02,0,27,19,0,24,2012-04-02T18:30:01Z,2012,4,14,93,-157,2011-2012,0.016129032258064516,Percentile: 1.6
1991-04-02,21143,2013-04-02,0.25,20,6,6.5,87,2013-04-02T18:30:02Z,2013,4,14,92,-158,2012-2013,0.7741935483870968,Percentile: 77.4
1991-04-02,21502,2014-04-02,0,35,25,0,84,2014-04-02T18:30:06Z,2014,4,14,92,-158,2013-2014,0.7258064516129032,Percentile: 72.6
1991-04-02,21861,2015-04-02,0,42,13,0,88,2015-04-02T18:30:02Z,2015,4,14,92,-158,2014-2015,0.7903225806451613,Percentile: 79
1991-04-02,22217,2016-04-02,0.04,44,25,0.5,27,2016-04-02T18:30:02Z,2016,4,14,93,-157,2015-2016,0.03225806451612903,Percentile: 3.2
1991-04-02,22562,2017-04-02,0.04,30,20,0,100,2017-04-02T18:30:02Z,2017,4,14,92,-158,2016-2017,0.9193548387096774,Percentile: 91.9
1991-04-02,22916,2018-04-02,0.08,30,13,0,80,2019-01-04T18:39:05Z,2018,4,14,92,-158,2017-2018,0.6774193548387096,Percentile: 67.7
1991-04-02,23242,2019-04-02,0,33,14,0,117,2019-04-02T23:30:02Z,2019,4,14,92,-158,2018-2019,0.9838709677419355,Percentile: 98.4
1991-04-02,23945,2021-04-02,0.24,18,6,1,38,2021-04-02T23:30:01Z,2021,4,14,92,-158,2020-2021,0.08064516129032258,Percentile: 8.1
1991-04-02,24322,2022-04-02,0.31,28,14,NA,56,2022-04-02T18:30:01Z,2022,4,14,92,-158,2021-2022,0.3225806451612903,Percentile: 32.3
1991-04-05,522,1956-04-05,0,46,NA,0,38,2002-10-10T12:46:18Z,1956,4,14,96,-154,1955-1956,0.06349206349206349,Percentile: 6.3
1991-04-05,887,1957-04-05,0.25,24,20,1,19,2002-10-10T12:46:18Z,1957,4,14,95,-155,1956-1957,0,Percentile: 0
1991-04-05,1617,1959-04-05,0,38,19,0,52,2002-10-10T12:46:18Z,1959,4,14,95,-155,1958-1959,0.2698412698412698,Percentile: 27
1991-04-05,1983,1960-04-05,0.4,41,21,2,42,2002-10-10T12:46:18Z,1960,4,14,96,-154,1959-1960,0.1111111111111111,Percentile: 11.1
1991-04-05,2348,1961-04-05,0,29,25,0,42,2002-10-10T12:46:18Z,1961,4,14,95,-155,1960-1961,0.1111111111111111,Percentile: 11.1
1991-04-05,2713,1962-04-05,0,38,22,0,47,2002-10-10T12:46:18Z,1962,4,14,95,-155,1961-1962,0.15873015873015872,Percentile: 15.9
1991-04-05,3078,1963-04-05,0.17,16,0,1,28,2002-10-10T12:46:18Z,1963,4,14,95,-155,1962-1963,0.015873015873015872,Percentile: 1.6
1991-04-05,3413,1964-04-05,0,26,NA,0,47,2002-10-10T12:46:18Z,1964,4,14,96,-154,1963-1964,0.15873015873015872,Percentile: 15.9
1991-04-05,3748,1965-04-05,0,36,NA,0,49,2002-10-10T12:46:18Z,1965,4,14,95,-155,1964-1965,0.20634920634920634,Percentile: 20.6
1991-04-05,4113,1966-04-05,0,28,12,0,78,2002-10-10T12:46:18Z,1966,4,14,95,-155,1965-1966,0.6031746031746031,Percentile: 60.3
1991-04-05,4478,1967-04-05,0.6,37,18,0,40,2002-10-10T12:46:18Z,1967,4,14,95,-155,1966-1967,0.07936507936507936,Percentile: 7.9
1991-04-05,4844,1968-04-05,0,45,NA,0,60,2002-10-10T12:46:18Z,1968,4,14,96,-154,1967-1968,0.38095238095238093,Percentile: 38.1
1991-04-05,5209,1969-04-05,0.35,42,33,0,139,2002-10-10T12:46:18Z,1969,4,14,95,-155,1968-1969,1,Percentile: 100
1991-04-05,5574,1970-04-05,0,20,10,0,106,2002-10-10T12:46:18Z,1970,4,14,95,-155,1969-1970,0.9206349206349206,Percentile: 92.1
1991-04-05,5939,1971-04-05,0,24,10,0,101,2002-10-10T12:46:18Z,1971,4,14,95,-155,1970-1971,0.8888888888888888,Percentile: 88.9
1991-04-05,6305,1972-04-05,0,23,4,0,97,2002-10-10T12:46:18Z,1972,4,14,96,-154,1971-1972,0.8095238095238095,Percentile: 81
1991-04-05,6670,1973-04-05,1.66,32,21,11,89,2002-10-10T12:46:18Z,1973,4,14,95,-155,1972-1973,0.7619047619047619,Percentile: 76.2
1991-04-05,7035,1974-04-05,0,53,31,0,51,2002-10-10T12:46:18Z,1974,4,14,95,-155,1973-1974,0.25396825396825395,Percentile: 25.4
1991-04-05,7400,1975-04-05,0.65,21,12,6,110,2002-10-10T12:46:18Z,1975,4,14,95,-155,1974-1975,0.9365079365079365,Percentile: 93.7
1991-04-05,7583,1976-04-05,0,37,11,0,60,2002-10-10T12:46:18Z,1976,4,14,96,-154,1975-1976,0.38095238095238093,Percentile: 38.1
1991-04-05,7948,1977-04-05,0.1,30,26,0,70,2002-10-10T12:46:18Z,1977,4,14,95,-155,1976-1977,0.49206349206349204,Percentile: 49.2
1991-04-05,8313,1978-04-05,1.04,38,20,10.4,99,2002-10-10T12:46:18Z,1978,4,14,95,-155,1977-1978,0.8571428571428571,Percentile: 85.7
1991-04-05,8678,1979-04-05,0.35,33,22,2.5,60,2002-10-10T12:46:18Z,1979,4,14,95,-155,1978-1979,0.38095238095238093,Percentile: 38.1
1991-04-05,9044,1980-04-05,0.95,33,22,3.5,54,2002-10-10T12:46:18Z,1980,4,14,96,-154,1979-1980,0.30158730158730157,Percentile: 30.2
1991-04-05,9409,1981-04-05,0.44,57,38,0,43,2002-10-10T12:46:18Z,1981,4,14,95,-155,1980-1981,0.14285714285714285,Percentile: 14.3
1991-04-05,9774,1982-04-05,0.32,15,-6,2,113,2002-10-10T12:46:18Z,1982,4,14,95,-155,1981-1982,0.9523809523809523,Percentile: 95.2
1991-04-05,10139,1983-04-05,0.56,32,26,0.3,52,2002-10-10T12:46:18Z,1983,4,14,95,-155,1982-1983,0.2698412698412698,Percentile: 27
1991-04-05,10505,1984-04-05,0.3,38,30,0,84,2002-10-10T12:46:18Z,1984,4,14,96,-154,1983-1984,0.6984126984126984,Percentile: 69.8
1991-04-05,10870,1985-04-05,0.33,43,22,2,94,2002-10-10T12:46:18Z,1985,4,14,95,-155,1984-1985,0.7936507936507936,Percentile: 79.4
1991-04-05,11235,1986-04-05,0,40,22,0,49,2002-10-10T12:46:18Z,1986,4,14,95,-155,1985-1986,0.20634920634920634,Percentile: 20.6
1991-04-05,11600,1987-04-05,0.14,37,35,0,63,2002-10-10T12:46:18Z,1987,4,14,95,-155,1986-1987,0.42857142857142855,Percentile: 42.9
1991-04-05,11966,1988-04-05,0.33,43,34,0,56,2002-10-10T12:46:18Z,1988,4,14,96,-154,1987-1988,0.3492063492063492,Percentile: 34.9
1991-04-05,12331,1989-04-05,0.14,46,33,0,58,2002-10-10T12:46:18Z,1989,4,14,95,-155,1988-1989,0.36507936507936506,Percentile: 36.5
1991-04-05,12696,1990-04-05,0.51,35,22,NA,48,2002-10-10T12:46:18Z,1990,4,14,95,-155,1989-1990,0.19047619047619047,Percentile: 19
1991-04-05,13061,1991-04-05,0,50,40,0,49,2002-10-10T12:46:18Z,1991,4,14,95,-155,1990-1991,0.20634920634920634,Percentile: 20.6
1991-04-05,13427,1992-04-05,0.47,23,15,NA,74,2002-10-10T12:46:18Z,1992,4,14,96,-154,1991-1992,0.5714285714285714,Percentile: 57.1
1991-04-05,13792,1993-04-05,0,33,19,0,70,2002-10-10T12:46:18Z,1993,4,14,95,-155,1992-1993,0.49206349206349204,Percentile: 49.2
1991-04-05,14157,1994-04-05,0,38,22,0,93,2002-10-10T12:46:18Z,1994,4,14,95,-155,1993-1994,0.7777777777777778,Percentile: 77.8
1991-04-05,14522,1995-04-05,0.05,20,-12,0.5,41,2002-10-10T12:46:18Z,1995,4,14,95,-155,1994-1995,0.09523809523809523,Percentile: 9.5
1991-04-05,14888,1996-04-05,0,22,16,0,88,2002-10-10T12:46:18Z,1996,4,14,96,-154,1995-1996,0.746031746031746,Percentile: 74.6
1991-04-05,15253,1997-04-05,0,44,25,0,79,2002-10-10T12:46:18Z,1997,4,14,95,-155,1996-1997,0.6349206349206349,Percentile: 63.5
1991-04-05,15618,1998-04-05,0.1,24,17,1.2,65,2002-10-10T12:46:18Z,1998,4,14,95,-155,1997-1998,0.4603174603174603,Percentile: 46
1991-04-05,15983,1999-04-05,0,32,13,0,73,2002-10-10T12:46:18Z,1999,4,14,95,-155,1998-1999,0.5396825396825397,Percentile: 54
1991-04-05,16334,2000-04-05,0.89,40,17,4,72,2002-10-10T12:46:18Z,2000,4,14,96,-154,1999-2000,0.5238095238095238,Percentile: 52.4
1991-04-05,16672,2001-04-05,0,30,20,0,123,2002-10-10T12:46:18Z,2001,4,14,95,-155,2000-2001,0.9841269841269841,Percentile: 98.4
1991-04-05,17005,2002-04-05,0.02,20,12,0.02,76,2009-10-23T12:54:50Z,2002,4,14,95,-155,2001-2002,0.5873015873015873,Percentile: 58.7
1991-04-05,17360,2003-04-05,0.41,20,8,2,78,2003-04-05T18:30:06Z,2003,4,14,95,-155,2002-2003,0.6031746031746031,Percentile: 60.3
1991-04-05,17718,2004-04-05,0.9,26,1,7,98,2004-04-05T18:30:07Z,2004,4,14,96,-154,2003-2004,0.8253968253968254,Percentile: 82.5
1991-04-05,18069,2005-04-05,0.29,29,20,1.5,66,2005-04-05T19:30:07Z,2005,4,14,95,-155,2004-2005,0.47619047619047616,Percentile: 47.6
1991-04-05,18422,2006-04-05,0.4,24,16,2,63,2006-04-05T18:30:09Z,2006,4,14,95,-155,2005-2006,0.42857142857142855,Percentile: 42.9
1991-04-05,18783,2007-04-05,0.99,21,15,0,73,2007-04-05T18:30:14Z,2007,4,14,95,-155,2006-2007,0.5396825396825397,Percentile: 54
1991-04-05,19007,2008-04-05,0.31,32,23,0.02,98,2009-10-23T12:54:50Z,2008,4,14,96,-154,2007-2008,0.8253968253968254,Percentile: 82.5
1991-04-05,19366,2009-04-05,1,26,20,7,86,2009-04-05T20:30:02Z,2009,4,14,95,-155,2008-2009,0.7142857142857143,Percentile: 71.4
1991-04-05,19940,2010-04-05,0,50,39,0,54,2010-04-05T19:30:02Z,2010,4,14,95,-155,2009-2010,0.30158730158730157,Percentile: 30.2
1991-04-05,20300,2011-04-05,1.22,46,23,2,99,2011-04-05T18:30:02Z,2011,4,14,95,-155,2010-2011,0.8571428571428571,Percentile: 85.7
1991-04-05,20659,2012-04-05,0.26,27,17,2.5,28,2012-04-05T18:30:02Z,2012,4,14,96,-154,2011-2012,0.015873015873015872,Percentile: 1.6
1991-04-05,21146,2013-04-05,0,32,21,0,81,2013-04-05T18:30:02Z,2013,4,14,95,-155,2012-2013,0.6507936507936508,Percentile: 65.1
1991-04-05,21505,2014-04-05,0.21,30,21,0.5,82,2014-05-27T13:19:11Z,2014,4,14,95,-155,2013-2014,0.6825396825396826,Percentile: 68.3
1991-04-05,21864,2015-04-05,0,20,9,0,86,2015-04-05T18:30:01Z,2015,4,14,95,-155,2014-2015,0.7142857142857143,Percentile: 71.4
1991-04-05,22220,2016-04-05,0,15,2,0,28,2016-04-05T18:30:02Z,2016,4,14,96,-154,2015-2016,0.015873015873015872,Percentile: 1.6
1991-04-05,22564,2017-04-05,0.3,34,25,0.7,101,2017-04-05T18:30:03Z,2017,4,14,95,-155,2016-2017,0.8888888888888888,Percentile: 88.9
1991-04-05,22919,2018-04-05,0.16,29,3,0,81,2019-01-04T18:39:05Z,2018,4,14,95,-155,2017-2018,0.6507936507936508,Percentile: 65.1
1991-04-05,23245,2019-04-05,0,36,13,0,116,2019-04-05T23:30:01Z,2019,4,14,95,-155,2018-2019,0.9682539682539683,Percentile: 96.8
1991-04-05,24325,2022-04-05,0,42,26,NA,54,2022-04-05T18:30:02Z,2022,4,14,95,-155,2021-2022,0.30158730158730157,Percentile: 30.2
1991-04-06,523,1956-04-06,0,39,24,0,35,2002-10-10T12:46:18Z,1956,4,14,97,-153,1955-1956,0.07936507936507936,Percentile: 7.9
1991-04-06,888,1957-04-06,0.24,37,21,0,18,2002-10-10T12:46:18Z,1957,4,14,96,-154,1956-1957,0,Percentile: 0
1991-04-06,1253,1958-04-06,0.04,38,21,0.6,46,2002-10-10T12:46:18Z,1958,4,14,96,-154,1957-1958,0.20634920634920634,Percentile: 20.6
1991-04-06,1618,1959-04-06,0.15,40,23,3,55,2002-10-10T12:46:18Z,1959,4,14,96,-154,1958-1959,0.38095238095238093,Percentile: 38.1
1991-04-06,1984,1960-04-06,0.33,25,9,3,45,2002-10-10T12:46:18Z,1960,4,14,97,-153,1959-1960,0.1746031746031746,Percentile: 17.5
1991-04-06,2349,1961-04-06,0.12,30,24,2,44,2002-10-10T12:46:18Z,1961,4,14,96,-154,1960-1961,0.14285714285714285,Percentile: 14.3
1991-04-06,2714,1962-04-06,0,44,28,0,42,2002-10-10T12:46:18Z,1962,4,14,96,-154,1961-1962,0.1111111111111111,Percentile: 11.1
1991-04-06,3079,1963-04-06,0,25,10,0,28,2002-10-10T12:46:18Z,1963,4,14,96,-154,1962-1963,0.015873015873015872,Percentile: 1.6
1991-04-06,3414,1964-04-06,0,30,17,0,47,2002-10-10T12:46:18Z,1964,4,14,97,-153,1963-1964,0.2222222222222222,Percentile: 22.2
1991-04-06,3749,1965-04-06,0,41,4,0,48,2002-10-10T12:46:18Z,1965,4,14,96,-154,1964-1965,0.23809523809523808,Percentile: 23.8
1991-04-06,4114,1966-04-06,0.23,30,18,3,81,2002-10-10T12:46:18Z,1966,4,14,96,-154,1965-1966,0.6666666666666666,Percentile: 66.7
1991-04-06,4479,1967-04-06,0.41,34,25,2,42,2002-10-10T12:46:18Z,1967,4,14,96,-154,1966-1967,0.1111111111111111,Percentile: 11.1
1991-04-06,4845,1968-04-06,0.17,28,6,0,60,2002-10-10T12:46:18Z,1968,4,14,97,-153,1967-1968,0.4126984126984127,Percentile: 41.3
1991-04-06,5210,1969-04-06,0.04,38,17,0,136,2002-10-10T12:46:18Z,1969,4,14,96,-154,1968-1969,1,Percentile: 100
1991-04-06,5575,1970-04-06,0,27,9,0,105,2002-10-10T12:46:18Z,1970,4,14,96,-154,1969-1970,0.9206349206349206,Percentile: 92.1
1991-04-06,5940,1971-04-06,0,31,12,0,100,2002-10-10T12:46:18Z,1971,4,14,96,-154,1970-1971,0.873015873015873,Percentile: 87.3
1991-04-06,6306,1972-04-06,0.14,20,7,1.5,98,2002-10-10T12:46:18Z,1972,4,14,97,-153,1971-1972,0.8253968253968254,Percentile: 82.5
1991-04-06,6671,1973-04-06,0.37,25,17,1.5,89,2002-10-10T12:46:18Z,1973,4,14,96,-154,1972-1973,0.7619047619047619,Percentile: 76.2
1991-04-06,7036,1974-04-06,0.06,31,17,0,52,2002-10-10T12:46:18Z,1974,4,14,96,-154,1973-1974,0.2857142857142857,Percentile: 28.6
1991-04-06,7401,1975-04-06,1.4,21,14,11,110,2002-10-10T12:46:18Z,1975,4,14,96,-154,1974-1975,0.9365079365079365,Percentile: 93.7
1991-04-06,7584,1976-04-06,0,37,24,0,60,2002-10-10T12:46:18Z,1976,4,14,97,-153,1975-1976,0.4126984126984127,Percentile: 41.3
1991-04-06,7949,1977-04-06,0.52,32,15,3,73,2002-10-10T12:46:18Z,1977,4,14,96,-154,1976-1977,0.5555555555555556,Percentile: 55.6
1991-04-06,8314,1978-04-06,0.06,24,14,0,98,2002-10-10T12:46:18Z,1978,4,14,96,-154,1977-1978,0.8253968253968254,Percentile: 82.5
1991-04-06,8679,1979-04-06,0.44,25,14,5,64,2002-10-10T12:46:18Z,1979,4,14,96,-154,1978-1979,0.47619047619047616,Percentile: 47.6
1991-04-06,9045,1980-04-06,0,28,15,0,53,2002-10-10T12:46:18Z,1980,4,14,97,-153,1979-1980,0.31746031746031744,Percentile: 31.7
1991-04-06,9410,1981-04-06,0.14,45,14,1.5,44,2002-10-10T12:46:18Z,1981,4,14,96,-154,1980-1981,0.14285714285714285,Percentile: 14.3
1991-04-06,9775,1982-04-06,0,13,-1,0,113,2002-10-10T12:46:18Z,1982,4,14,96,-154,1981-1982,0.9523809523809523,Percentile: 95.2
1991-04-06,10140,1983-04-06,0.05,32,25,0,51,2002-10-10T12:46:18Z,1983,4,14,96,-154,1982-1983,0.2698412698412698,Percentile: 27
1991-04-06,10506,1984-04-06,0.62,43,37,0,79,2002-10-10T12:46:18Z,1984,4,14,97,-153,1983-1984,0.6507936507936508,Percentile: 65.1
1991-04-06,10871,1985-04-06,0.53,45,30,0,90,2002-10-10T12:46:18Z,1985,4,14,96,-154,1984-1985,0.7777777777777778,Percentile: 77.8
1991-04-06,11236,1986-04-06,0.16,35,20,0,49,2002-10-10T12:46:18Z,1986,4,14,96,-154,1985-1986,0.25396825396825395,Percentile: 25.4
1991-04-06,11601,1987-04-06,0.1,38,35,0,61,2002-10-10T12:46:18Z,1987,4,14,96,-154,1986-1987,0.4444444444444444,Percentile: 44.4
1991-04-06,11967,1988-04-06,0,47,37,0,54,2002-10-10T12:46:18Z,1988,4,14,97,-153,1987-1988,0.3492063492063492,Percentile: 34.9
1991-04-06,12332,1989-04-06,0.3,45,31,0,58,2002-10-10T12:46:18Z,1989,4,14,96,-154,1988-1989,0.3968253968253968,Percentile: 39.7
1991-04-06,12697,1990-04-06,0.35,22,11,4,52,2002-10-10T12:46:18Z,1990,4,14,96,-154,1989-1990,0.2857142857142857,Percentile: 28.6
